Year,Country Name,Country Code,AG.LND.AGRI.K2,AG.LND.TOTL.K2,AG.SRF.TOTL.K2,EG.ELC.COAL.ZS,EG.ELC.FOSL.ZS,EG.ELC.HYRO.ZS,EG.ELC.NGAS.ZS,EG.ELC.NUCL.ZS,EG.ELC.PETR.ZS,EG.ELC.RNEW.ZS,EG.ELC.RNWX.KH,EG.ELC.RNWX.ZS,EG.FEC.RNEW.ZS,EG.GDP.PUSE.KO.PP,EG.USE.COMM.CL.ZS,EG.USE.COMM.FO.ZS,EG.USE.ELEC.KH.PC,EN.ATM.CO2E.GF.KT,EN.ATM.CO2E.GF.ZS,EN.ATM.CO2E.KT,EN.ATM.CO2E.LF.KT,EN.ATM.CO2E.LF.ZS,EN.ATM.CO2E.PC,EN.ATM.CO2E.PP.GD,EN.ATM.CO2E.SF.KT,EN.ATM.CO2E.SF.ZS,EN.CO2.BLDG.ZS,EN.CO2.ETOT.ZS,EN.CO2.MANF.ZS,EN.CO2.OTHX.ZS,EN.CO2.TRAN.ZS,EN.POP.DNST,NY.GDP.TOTL.RT.ZS,SP.RUR.TOTL,SP.URB.TOTL
2007,Zimbabwe,ZWE,162000,386850,390760,28.11144697,28.42686293,70.74517019,0,0,0.315415955,71.57313707,63000000,0.827966881,78.08014111,2.100340027,5.688800337,27.99876891,760.2039243,0,0,9886.232,1873.837,18.95400593,0.80664939,0.487770663,7814.377,79.04302671,8.212058212,35.34303534,23.7006237,19.85446985,12.78586279,31.68132868,15.56312079,8120406,4135516
2008,Albania,ALB,11810,27400,28750,0,0,100,0,0,0,100,0,0,35.91290611,11.57698902,19.26881768,63.84717579,1617.744156,14.668,0.335289187,4374.731,3799.012,86.83989941,1.484311139,0.18039038,102.676,2.347024308,8.894878706,7.547169811,13.47708895,8.625336927,61.45552561,107.5662044,1.10999895,1473922,1473392
2008,Algeria,DZA,413090,2381740,2381740,0,99.29664977,0.703350234,97.32826325,0,1.96838652,0.703350234,0,0,0.298765662,11.78073317,0.048608822,99.82113635,947.2912193,51591.023,46.81240434,110208.018,37392.399,33.92892793,3.173224552,0.250983716,3010.607,2.731749518,15.40295119,40.03405221,11.43019296,0,33.13280363,14.58203162,34.25249016,11774718,22955890
2008,Angola,AGO,514018.78,1246700,1246700,0,24.59095284,75.40904716,0,0,24.59095284,75.40904716,0,0,58.10797504,13.43003948,2.14597188,37.96075957,172.3849139,1272.449,4.949365283,25709.337,10227.263,39.78034517,1.185000494,0.179347371,0,0,24.80948349,13.3784928,17.78154107,0.33869602,43.69178662,17.40244967,55.85217033,9050985,12644649
2008,Argentina,ARG,1442610,2736690,2780400,1.592875234,67.62853196,25.01315746,54.21861123,6.027762245,11.81704549,26.3437058,1618000000,1.330548337,7.60968712,8.982089313,5.42888057,90.65178935,2772.843222,90193.532,47.69439597,189107.19,88730.399,46.92069032,4.718224428,0.271098931,3879.686,2.051580376,13.98811209,34.45230682,18.86781772,7.16105293,25.53637136,14.6454878,5.038827371,3795591,36284569
2008,Armenia,ARM,17488,28470,29740,0,26.16984402,31.14384749,26.16984402,42.65164645,0,31.17850953,2000000,0.034662045,6.405167492,8.03398158,25.69627509,73.28613291,1669.407742,4125.375,74.30647292,5551.838,1034.094,18.62615588,1.909411071,0.230036128,7.334,0.132100396,22.77039848,19.73434535,25.42694497,8.159392789,23.90891841,102.1291886,0.213475225,1057210,1850408
2008,Australia,AUS,3892880,7682300,7741220,75.83483151,91.88474244,4.899351224,14.38045361,0,1.669457324,8.115257556,7817000000,3.215906333,6.789569274,6.280202288,1.048222297,94.35148823,10749.11055,65488.953,16.97026711,385904.079,107076.4,27.7468951,18.16087566,0.484816106,208267.265,53.96866121,3.056802154,62.05923836,11.48352353,1.536094371,21.86434158,2.765994559,8.634399582,3199492,18049708
2008,Austria,AUT,28094,82578,83879,10.77190101,30.02680965,59.39964977,17.32709324,0,1.927815401,69.23088844,6344000000,9.831238668,29.3561662,10.24670245,10.51852298,71.5548631,8233.014833,17297.239,25.13722355,68811.255,34535.806,50.18918199,8.269096686,0.200141631,14330.636,20.82600586,15.03662215,34.19503088,17.42065202,1.17765331,32.18440327,100.7713435,0.251363163,3497858,4823638
2008,Azerbaijan,AZE,47567,82627,86600,0,89.68719678,10.31280322,81.73543409,0,7.951762695,10.31280322,0,0,3.086307459,8.683036141,1.036206477,98.30247707,2040.760435,20755.22,58.45899608,35503.894,10615.965,29.90084693,4.051383481,0.30690112,14.668,0.041313778,23.02083333,48.47222222,9.201388889,2.777777778,16.5625,106.0597625,41.2174798,4119674,4643726
2008,Bahrain,BHR,82,760,760,0,100,0,99.97809324,0,0.021906765,0,0,0,0,4.227486997,0,,18491.15545,22988.423,77.22345405,29768.706,6560.263,22.03744765,26.70698996,0.558165626,0,0,0.893945551,85.53433564,0.975213328,0,12.63713937,1466.632895,7.373061106,127849,986792
2008,Bangladesh,BGD,92530,130170,148460,3.214682331,97.22368344,2.776316559,89.81237945,0,4.196621661,2.776316559,0,0,45.58141547,11.88967141,0.250493778,67.58003802,207.5269247,32251.265,64.98928545,49625.511,9915.568,19.9807877,0.343895204,0.15585479,2471.558,4.980418237,13.55517494,48.37288965,17.17641302,6.165891852,14.72963054,1108.582369,1.121736569,102502136,41802031
2008,Belarus,BLR,89170,202900,207600,0,99.76318192,0.111275964,96.88997946,0,2.873202465,0.20828578,34000000,0.097009815,6.487347262,4.735763181,0.010896009,93.18677185,3481.743517,40524.017,64.2163984,63105.403,18441.343,29.22308095,6.623163555,0.476975685,2035.185,3.225056656,8.145106092,61.25941136,7.768651608,4.739904175,18.0698152,46.95901922,1.534738229,2503383,7024602
2008,Belgium,BEL,13653,30280,30530,8.656066425,38.62866851,0.490530371,29.48685738,54.51826328,0.485744709,5.285763852,4008000000,4.79523348,3.911750297,6.945122559,20.62355769,73.39363209,8521.49674,33985.756,32.5387073,104447.161,50831.954,48.6676263,9.7523272,0.257430556,16281.48,15.58824562,25.29876638,26.7154973,19.61256746,2.158828065,26.22397841,353.6979194,0.018437617,261859,10448114
2008,Benin,BEN,35500,112760,114760,0,98.68995633,0,0,0,98.68995633,1.310043668,3000000,1.310043668,54.75762224,6.23023413,0,39.07586139,86.35239989,0,0,4411.401,3740.34,84.78802993,0.507237101,0.216036542,0,0,28.98172324,4.177545692,3.133159269,2.26E-16,63.96866841,77.12771373,3.663523922,5038213,3658708
2008,Bolivia,BOL,374850,1083300,1098580,0,58.62128245,39.71119134,56.93656524,0,1.684717208,41.37871755,97000000,1.667526216,20.50598261,8.401392799,3.319452554,82.60450095,527.8017054,4770.767,36.03878116,13237.87,7308.331,55.20775623,1.361717085,0.279702723,0,0,10.05110733,25.63884157,10.98807496,11.24361158,42.07836457,8.973925967,12.47739903,3350499,6370955
2008,Bosnia and Herzegovina,BIH,21300,51200,51210,67.16589085,67.16589085,32.83410915,0,0,0,32.83410915,0,0,14.27801053,5.685876514,4.72900686,92.31931424,2986.465282,762.736,3.784570597,20153.832,4103.373,20.36026201,5.368241131,0.594568496,14587.326,72.37991266,0.64229249,67.04545455,6.324110672,9.337944664,16.69960474,73.32560547,3.649307483,2067852,1686419
2008,Botswana,BWA,258810,566730,581730,100,100,0,0,0,0,0,0,0,27.1607735,12.30660938,0,66.6560959,1542.566214,0,0,4506.743,2552.232,56.63140765,2.35260558,0.173590564,1954.511,43.36859235,3.189066059,23.91799544,26.19589977,1.366742597,45.10250569,3.380161629,3.890166714,776907,1138732
2008,Brazil,BRA,2303926,8358140,8515770,2.607829968,12.61329354,79.80616196,6.214651444,3.016626104,3.790812129,84.26642365,20654000000,4.46026169,47.26330741,10.28424916,12.90939716,52.56946061,2229.845299,48569.415,12.52979907,387631.236,253000.998,65.26847542,2.018593476,0.151628435,56006.091,14.44829152,5.728822329,19.67288511,26.03696571,5.148179022,43.41314783,22.97525071,4.755332288,31206854,160823508
2008,Brunei Darussalam,BRN,114,5270,5770,0,100,0,99.03593339,0,0.964066608,0,0,0,0,8.571891283,0,,8589.403328,6497.924,71.25050261,9119.829,2057.187,22.55729795,24.03617354,0.300316602,0,0,1.523545706,54.43213296,26.73130194,1.800554017,15.65096953,71.99639469,28.92093534,97693,281728
2008,Bulgaria,BGR,51010,108610,111000,52.0814642,57.99614211,6.334110892,5.293378791,35.36021891,0.621299121,6.643638974,138000000,0.309528082,9.950698837,5.412000194,21.81101382,76.14213638,4674.503151,6673.94,13.15314013,50740.279,12123.102,23.89246224,6.772087541,0.472394245,29618.359,58.37247958,2.781784463,66.41252833,12.63136204,0.98907892,17.18524624,68.98592211,1.961671196,2126239,5366322
2008,Cambodia,KHM,53550,176520,181040,0,95.61403509,3.10391363,0,0,95.61403509,4.385964912,19000000,1.282051282,67.99918608,9.210861084,0.124447289,32.73455606,114.5937066,0,0,3898.021,3512.986,90.12229539,0.280759695,0.121306668,0,0,6.366047745,32.62599469,3.978779841,2.652519894,54.37665782,78.65303648,3.099840616,11166629,2717205
2008,Cameroon,CMR,92630,472710,475440,0,24.1506777,74.49392713,8.801267383,0,15.34941032,75.8493223,77000000,1.355395177,80.71410907,7.917245281,4.667218925,27.62178047,267.1318351,711.398,12.83068783,5544.504,4330.727,78.10846561,0.287986298,0.1095052,0,0,8.430913349,33.02107728,7.259953162,2.03E-16,51.05386417,40.72828161,11.15049142,9558949,9693717
2008,Canada,CAN,594320,8965590,9879750,14.8664432,23.31950129,59.73576676,6.830087392,15.19625997,1.622970693,61.4725274,10974000000,1.736760642,22.52531404,4.91477436,19.18589099,75.07600268,16377.4797,180970.117,32.21302594,561791.734,258057.791,45.93477892,16.89745662,0.419541684,112437.554,20.01409903,14.935986,39.63341623,12.29989868,2.566086396,30.56829695,3.708302298,5.00726984,6457255,26789863
2008,Chile,CHL,157840,743532,756096,23.63660726,54.25097146,40.52157309,3.664746081,0,26.94961812,45.74902854,3121000000,5.227455447,30.82746096,9.090863598,6.157827883,75.18426695,3338.289366,4829.439,6.72144534,71851.198,47590.326,66.2345616,4.300340466,0.260598157,16747.189,23.30815556,6.871147196,43.36190047,18.1626823,0.676589986,30.94271538,22.4714713,13.82028736,2178924,14529334
2008,China,CHN,5284517.556,9424700,9600000,78.75051375,80.28994703,16.87787066,0.996947091,1.972608903,0.542486196,17.73744406,29803000000,0.8595734,14.60199657,4.527590293,3.38410253,87.22405182,2446.369055,149796.95,1.98325906,7553070.247,970911.59,12.8545288,5.701915025,0.75280513,5734164.907,75.91833148,5.79845895,50.1620645,33.93352178,2.233493935,7.872612159,140.5514234,9.70533288,708173810,616481190
2008,Colombia,COL,426140,1109500,1141750,5.413135972,15.98913082,82.95434231,10.30605313,0,0.269941721,84.01086918,591000000,1.056526869,28.95924085,15.2099519,10.38188304,74.9778164,988.4539075,17531.927,25.74859974,68088.856,34081.098,50.0538561,1.538558334,0.151146608,10777.313,15.82830676,9.457029845,19.92089177,27.41819489,3.092412801,40.09349155,39.8873114,8.506604151,10088363,34166609
2008,"Congo, Dem. Rep.",COD,257000,2267050,2344860,0,1.284938402,98.7150616,1.059743012,0,0.22519539,98.7150616,0,0,96.96544148,1.960923588,2.786315755,3.067486181,101.2064072,44.004,2.366863905,1859.169,1609.813,86.5877712,0.03077524,0.051012525,0,0,0,3.488372093,8.139534884,0,88.37209302,26.64749123,28.26276816,36865328,23545867
2008,"Congo, Rep.",COG,105500,341500,342000,0,18.65509761,81.34490239,18.65509761,0,0,81.34490239,0,0,57.21898458,13.55583499,2.241563926,35.49801146,135.36131,47.671,3.641456583,1309.119,1210.11,92.43697479,0.326342657,0.071629421,0,0,5.839416058,3.649635036,5.109489051,0,86.13138686,11.74666471,56.93130494,1510485,2501001
2008,Costa Rica,CRI,17930,51060,51100,0,7.145872915,77.96073464,0,0,7.145872915,92.85412708,1411000000,14.89339244,43.13020527,11.98878509,14.50955939,48.9982241,1889.035149,0,0,8129.739,6787.617,83.49120433,1.821535135,0.147870321,293.36,3.608479928,3.592814371,10.17964072,17.51497006,3.443113772,65.26946108,87.40942029,1.317363509,1366163,3096962
2008,Cote d'Ivoire,CIV,206000,318000,322460,0,65.24137931,32.72413793,65.0862069,0,0.155172414,34.75862069,118000000,2.034482759,74.31726247,4.713944303,0.97528527,24.61665796,195.6586927,3039.943,44.85930736,6776.616,3556.99,52.48917749,0.345647505,0.140493004,0,0,11.32075472,44.65408805,8.805031447,10.53459119,24.52830189,61.6527327,9.749091851,10490744,9114825
2008,Croatia,HRV,12891,55960,56590,19.52116423,54.29152648,45.23120257,19.23949613,0,15.53086613,45.70847352,61000000,0.477270949,24.15591135,9.108845754,6.526079914,78.05160612,3990.29632,5900.203,26.11589028,22592.387,12357.79,54.69891251,5.242211938,0.252407885,2636.573,11.67018341,13.0952381,34.42460317,18.75,3.76984127,30.00992063,77.01402788,1.125183886,1947168,2362537
2008,Cuba,CUB,65670,106440,109890,0,58.48181458,0.780587137,14.35035918,0,44.1314554,3.970812829,564000000,3.190225691,18.73183547,,0.093442636,86.92784489,1323.39934,2229.536,7.979002625,27942.54,24770.585,88.64829396,2.486661219,,91.675,0.32808399,2.591283863,54.41696113,27.87593247,7.970160974,7.145661563,105.5709414,3.021040678,2650464,8586507
2008,Cyprus,CYP,1156,9240,9250,0,99.70466627,0,0,0,99.70466627,0.295333727,15000000,0.295333727,5.493663997,10.6055517,2.226072555,96.1058446,4554.519709,0,0,8577.113,7517.35,87.64429243,7.930294398,0.313050592,106.343,1.239846088,6.596306069,51.31926121,11.60949868,1.583113456,28.75989446,117.0522727,0.004556224,347841,733722
2008,Czech Republic,CZE,42440,77250,78870,62.25103548,63.63047002,2.429917762,1.222162195,31.8758629,0.157272345,4.47926046,1707000000,2.049342698,8.955101345,6.459557382,15.94425369,81.42330557,6489.126257,16428.16,14.07521443,116716.943,21572.961,18.4831443,11.23942273,0.401774041,76361.608,65.42461277,9.290088847,58.73371862,14.87966877,1.354265505,15.75088415,134.4285178,1.53656583,2762927,7621676
2008,Denmark,DNK,26680,42430,43090,47.68953463,70.09230937,0.07100721,19.34127158,0,3.061503168,27.57264584,10070000000,27.50163863,18.54925469,11.78870872,5.20440412,80.13136834,6534.12385,9328.848,19.67213115,47421.644,21363.942,45.05103619,8.632128791,0.209120123,15196.048,32.04454067,7.752416204,50.29816985,9.541435328,3.824799506,28.58317911,129.4749234,2.043319633,742353,4751268
2008,Dominican Republic,DOM,23970,48310,48670,13.14672327,88.39214646,11.46192624,13.59113823,0,61.65428496,11.60785354,22000000,0.145927302,17.93756023,13.59063106,1.80938521,87.11289573,1377.870233,927.751,4.479461756,20711.216,15573.749,75.19475921,2.189791897,0.208718195,2112.192,10.19830028,8.44017094,51.17521368,11.64529915,0.801282051,27.99145299,195.7788243,0.234147046,2714468,6743607
2008,Ecuador,ECU,74450,248360,256370,0,38.85847903,60.0201945,9.34261572,0,29.51586332,61.14152097,211000000,1.12132646,15.08900112,13.15357793,8.231988707,83.14892818,1077.413402,777.404,2.295365959,33868.412,28866.624,85.23170204,2.33000964,0.263410241,0,0,10.78393881,24.7418738,15.06692161,11.12810707,38.31739962,58.52689241,18.82072744,5479974,9055765
2008,"Egypt, Arab Rep.",EGY,35420,995450,1001450,0,88.09905372,11.20421245,72.85943223,0,15.23962149,11.90094628,913000000,0.696733822,5.969927859,9.718777711,1.581923411,96.16210914,1470.564617,83380.246,41.98688948,198586.385,92481.74,46.57003047,2.493673565,0.282706456,2856.593,1.438463669,8.32309043,43.745976,21.30523851,3.77524144,22.85045361,80.00007936,15.23694672,45346376,34289703
2008,El Salvador,SLV,14341.2,20720,21040,0,37.48324397,34.14879357,0,0,37.48324397,62.51675603,1693000000,28.36796247,36.93303654,8.266221393,5.693641015,44.61572394,855.7080801,0,0,6541.928,5892.869,90.07847534,1.066891681,0.175959564,0,0,8.631921824,27.19869707,16.28664495,-0.16286645,48.04560261,295.934556,0.591889848,2227179,3904585
2008,Eritrea,ERI,75720,101000,117600,0,99.30313589,0,0,0,99.30313589,0.696864111,2000000,0.696864111,81.89847013,6.451792716,0.025502261,19.10593817,79.0132099,0,0,407.037,385.035,94.59459459,0.132897934,0.093541369,0,0,16.27906977,53.48837209,4.651162791,-2.325581395,25.58139535,30.32454455,4.284507803,2021434,1041345
2008,Estonia,EST,9068,42390,45230,2.636801815,6.984216993,0.264625272,3.997731783,0,0.349683395,1.861827805,169000000,1.597202533,20.18899548,5.560966289,0.202727609,28.07201921,6364.56783,1763.827,10.36414566,17018.547,1763.827,10.36414566,12.72804897,0.557512002,13091.19,76.92307692,2.195945946,76.35135135,6.869369369,1.295045045,13.28828829,31.5425808,1.207596134,423176,913914
2008,Ethiopia,ETH,345130,1129272.056,1136264.348,0,12.3643103,87.26502515,0,0,12.3643103,87.6356897,14000000,0.370664549,94.51607097,1.788794713,0.583731592,4.905288427,40.99317824,0,0,6629.936,5676.516,85.61946903,0.079959443,0.091831906,40.337,0.60840708,16.35434412,7.666098807,23.50936968,7.666098807,44.80408859,73.42449905,18.77038336,69226765,13689470
2008,Finland,FIN,22964,303900,338420,11.88397562,26.97076144,22.09939043,14.24346523,29.64924062,0.843320591,35.8779316,10669000000,13.77854117,34.7310271,6.010294706,21.7942778,47.71862236,16349.23333,8844.804,15.52623109,56966.845,26116.374,45.84486643,10.72135652,0.267474241,21187.926,37.19343418,4.472271914,52.68336315,16.11806798,4.257602862,22.45080501,17.48403751,0.388790991,887391,4426008
2008,France,FRA,291101,547557,549087,4.647311367,9.434917599,11.19088892,3.847384503,77.25834297,0.940221729,12.97920893,10172000000,1.788320013,10.47323036,8.537776821,45.28581845,50.8434655,7643.450443,91348.637,24.93643516,366325.966,216129.313,58.99917916,5.690501857,0.162144443,48422.735,13.21848285,24.03906742,19.70556224,14.58154322,6.043420977,35.63040614,117.5676395,0.055475564,14247471,50127513
2008,Gabon,GAB,21074.72,257670,267670,0,50.49396268,49.06695939,27.22283205,0,23.27113063,49.50603732,8000000,0.439077936,87.37661781,5.330884135,1.396890586,17.11377036,981.864159,348.365,8.333333333,4180.38,1602.479,38.33333333,2.752894227,0.189621624,0,0,9.5,34,33.5,1.5,21.5,5.893351962,45.48212156,237515,1281025
2008,Georgia,GEO,25140,69490,69700,0,15.27268425,84.72731575,15.13072282,0,0.141961434,84.72731575,0,0,36.30216374,9.135426613,14.94396079,66.78923596,1881.537211,2478.892,46.20642515,5364.821,2207.534,41.14832536,1.394021592,0.195454497,454.708,8.475734792,18.62955032,20.98501071,13.49036403,9.421841542,37.25910064,67.33001505,0.76447864,1740846,2107603
2008,Germany,DEU,169210,348630,357110,44.99479807,60.75207289,3.222516473,14.23169078,23.40789432,1.525584035,14.6992339,72806000000,11.47671742,8.592248257,9.364372569,13.91980213,80.80225178,7187.764009,176727.398,22.67782191,779296.172,274702.304,35.25005176,9.490868973,0.251065333,311654.663,39.99181238,19.7995537,48.05809589,12.87551434,0.067073407,19.20105254,235.5221782,0.299708346,19234290,62875807
2008,Ghana,GHA,146299.34,227540,238540,0,0,74.42335416,0,0,0,74.42335416,0,0,55.86243165,10.19043427,6.317938445,42.95207948,261.2903465,0,0,9138.164,8239.749,90.16853933,0.387804781,0.143002393,0,0,10.95360825,24.74226804,12.75773196,3.479381443,48.06701031,103.5590446,9.200943706,11934842,11628983
2008,Greece,GRC,76570,128900,131960,53.02009156,90.83004832,5.264496439,21.93063327,0,15.8793235,9.139750763,2438000000,3.875254323,8.10995865,11.23878542,2.076675208,92.78015423,5805.192546,8030.73,8.368360718,95965.39,48756.432,50.80626672,8.662824281,0.280749966,32797.648,34.17653802,10.49788136,54.3220339,9.036016949,2.627118644,23.50635593,85.94135764,0.34863922,2706538,8371303
2008,Guatemala,GTM,41380,107160,108890,13.06492315,44.5859142,42.1541638,0,0,31.52099105,55.4140858,1156000000,13.259922,60.784779,11.15758833,3.443799325,40.36716288,540.8572883,0,0,11155.014,8723.793,78.20512821,0.811905615,0.122561208,1184.441,10.61801446,5.951219512,30.24390244,15.12195122,8.46E-17,48.58536585,128.2129433,1.977945748,7170952,6568347
2008,Haiti,HTI,17700,27560,27750,0,62.75720165,37.24279835,0,0,62.75720165,37.24279835,0,0,75.76546916,6.73927534,0.186730798,20.72857308,23.73898314,0,0,2398.218,2247.871,93.73088685,0.248608108,0.095607271,0,0,10.34482759,10.34482759,21.98275862,0,57.32758621,350.021045,0.403512628,5252466,4394114
2008,Honduras,HND,31840,111890,112490,0,62.00946709,34.98244007,0,0,62.00946709,37.99053291,197000000,3.008092839,51.15814901,6.548991111,3.342621321,54.27791449,656.0618372,0,0,8672.455,7334,84.56659619,1.086643766,0.284697582,447.374,5.158562368,3.426395939,34.26395939,19.2893401,5.203045685,37.69035533,71.32858164,1.203502428,3945305,4035650
2008,"Hong Kong SAR, China",HKG,60,1050,1100,68.10549034,99.99736801,0,31.53129441,0,0.36058325,0.002631995,1000000,0.002631995,0.723819906,23.31351887,0.000663709,94.72453161,5883.037742,4576.416,10.64483112,42991.908,11719.732,27.26032071,6.178951393,0.132102608,25984.362,60.44012282,3.967327888,68.33138856,15.26254376,0,12.46207701,6626.47619,0.001459213,0,6957800
2008,Hungary,HUN,57900,89610,93030,18.00124922,56.80449719,0.532167395,37.91630231,37.02186134,0.886945659,5.888819488,2144000000,5.356652092,6.755189413,7.849640224,15.24101757,77.82372613,3988.767694,24187.532,44.14697811,54788.647,16677.516,30.4397296,5.458021607,0.263714219,12141.437,22.16049796,23.42028986,38.66666667,10.72463768,2.299516908,24.88888889,112.0208459,0.638041777,3217942,6820246
2008,Iceland,ISL,18760,100250,103000,0,0.012145503,75.46608368,0,0,0.012145503,99.9878545,4038000000,24.52177081,73.46157031,2.648819824,35.82463254,13.16704987,50063.95433,0,0,2119.526,1694.154,79.93079585,6.677481144,0.15414901,355.699,16.78200692,0.471698113,0.471698113,28.77358491,26.88679245,42.9245283,3.166224439,0,20965,296449
2008,India,IND,1797570,2973190,3287260,68.44469591,81.70058525,13.76817488,10.24370694,1.759522841,3.0121824,16.50983374,23259000000,2.741658857,43.63288301,7.279179991,2.042078494,69.00512159,561.24758,63098.069,4.023137659,1568379.567,403403.003,25.72100603,1.306253903,0.357785359,1007497.249,64.23810092,6.596951251,53.62066787,23.47209525,4.278058968,12.03296989,403.8321685,7.100894043,837515188,363154577
2008,Indonesia,IDN,540000,1811570,1910930,41.11273321,86.68416753,7.720021965,16.88051645,0,28.69091786,13.31583247,8356000000,5.595810509,40.15875348,9.722186048,0.787998662,63.80707707,570.0604564,60362.487,14.49069958,416560.199,158432.735,38.03357483,1.769060263,0.229430278,173254.749,41.59176739,7.357057177,40.28674245,27.4947164,2.678928429,22.17969955,129.9810452,11.29533843,121655453,113814309
2008,Iraq,IRQ,81900,437370,438320,0,63.55454348,9.447516808,49.47950553,0,14.07503795,9.447516808,0,0,1.185129437,12.25328717,0.645529197,97.84255722,769.3650186,15262.054,16.38453665,93149.134,63200.745,67.84898827,3.281546097,0.276562458,0,0,16.95219674,39.54130975,9.353412545,0,34.13926499,64.90099001,55.53534547,8820303,19565443
2008,Ireland,IRL,46290,68890,70280,17.20275512,78.82171994,3.239935803,55.90477464,0,5.714190183,11.99679016,2619000000,8.756854353,4.153371219,13.44422618,1.9003798,89.92434427,6340.733045,10315.271,23.94246319,43083.583,21360.275,49.57868755,9.596427388,0.216703231,9171.167,21.28691804,23.13805631,33.17438692,11.26248865,1.771117166,30.65395095,65.16974888,0.041817554,1744592,2744952
2008,Israel,ISR,5156,21640,22070,62.01536788,99.50878917,0.028069191,26.98501807,0,10.50840321,0.056138381,16000000,0.028069191,8.822178689,8.767000125,4.66012071,96.53851268,7134.002846,7022.305,10.28685002,68264.872,29229.657,42.81800602,9.340093039,0.340468466,29607.358,43.37129351,3.412439895,67.39568792,2.621374283,1.783775399,24.78672251,337.7449168,0.404043138,606484,6702316
2008,Italy,ITA,144572,294140,301340,15.49818676,80.61379084,13.27573064,55.08265636,0,10.03294772,18.55119336,16540000000,5.275462719,10.8233493,11.5052658,2.773108864,86.8421531,5757.960611,159221.14,35.60504801,447186.983,204699.274,45.7748731,7.60176497,0.213993945,61807.285,13.82135155,16.89368848,40.46974857,13.28544106,1.856603069,27.49685124,199.9956857,0.147575194,18770433,40056298
2008,Jamaica,JAM,4490,10830,10990,0,93.86068477,3.73081464,0,0,93.86068477,6.13931523,102000000,2.40850059,10.76368448,6.56316052,0.37047181,85.97681496,1160.368039,0,0,10007.243,9515.865,95.08977647,3.597300167,0.433071343,128.345,1.28252107,4.845360825,28.55670103,43.50515464,2.06185567,20.92783505,256.86759,1.950769931,1297161,1484715
2008,Japan,JPN,46280,364500,377940,27.23000261,64.49514181,6.942679845,26.50574727,23.4420791,10.75939193,8.789326611,20334000000,1.846646766,3.983866936,9.018882065,15.09427348,83.21545458,8270.007731,191597.083,15.81151706,1211756.483,555015.118,45.80252929,9.462190352,0.271911664,433820.768,35.80098593,10.94592183,50.00892379,19.48420489,0.171336784,19.38961271,351.3388203,0.024476917,13955025,114107975
2008,Jordan,JOR,9725,88240,88780,0,99.46524064,0.448041625,83.75487787,0,15.71036277,0.534759358,12000000,0.086717734,2.74218407,8.871996744,1.631904253,98.00535382,1847.63832,6241.234,29.23394023,21349.274,12926.175,60.54620405,3.256210728,0.340412434,0,0,10.8847185,48.09651475,13.99463807,2.252010724,24.82573727,74.30278785,5.647978406,1069230,5487248
2008,Kazakhstan,KAZ,2108514,2699700,2724902,76.66289044,90.19009797,9.287039227,10.21574315,0,3.311464389,9.287039227,0,0,1.153802847,4.05778762,0.594106796,98.9466038,4658.571898,62845.046,26.99450281,232806.829,34975.846,15.02354813,14.7561478,0.82123518,132074.339,56.73129932,8.478109798,53.11414177,29.33895066,3.083738707,5.985059069,5.843959699,32.00883622,6834254,8942684
2008,Kenya,KEN,270850,569140,580370,0,36.86930091,43.29787234,0,0,36.86930091,63.13069909,1305000000,19.83282675,80.47635004,4.822920258,1.631328505,16.96466644,138.8722014,0,0,10241.931,8419.432,82.20551378,0.257386809,0.120321502,410.704,4.010025063,8.616780045,27.21088435,24.6031746,1.700680272,37.86848073,69.91598025,3.638868734,30719409,9072572
2008,"Korea, Rep.",KOR,18170,96990,99830,43.19564081,64.97423052,0.691541123,18.32065883,34.00445109,3.457930873,0.985727672,1306000000,0.294186549,1.060729264,6.468145557,17.64896421,81.1693777,8772.287463,72870.624,14.35620318,507589.807,169921.446,33.4761344,10.34742286,0.345535166,239037.062,47.09256543,10.35033151,54.83547516,15.86928051,1.72710158,17.21781125,505.7707805,0.041993548,8960824,40093884
2008,Kuwait,KWT,1510,17820,17820,0,100,0,35.6702545,0,64.3297455,0,0,0,0,8.333923674,0,100,17031.19229,26640.755,32.20158681,82731.187,54407.279,65.7639289,31.14868474,0.345725919,0,0,0.726561408,71.6361604,12.92440967,0,14.72684086,149.0465208,54.21943825,0,2656009
2008,Kyrgyz Republic,KGZ,107272,191800,199950,11.3241157,14.12333531,85.87666469,1.883111375,0,0.916108236,85.87666469,0,0,22.04516976,5.097872053,16.54746192,74.40930313,1378.720364,1430.13,18.66921972,7660.363,2423.887,31.64193394,1.440269803,0.475672047,3193.957,41.69459071,3.281027104,32.66761769,14.978602,21.11269615,27.96005706,27.73044838,4.289209446,3441997,1876703
2008,Latvia,LVA,18250,62196,64559,0.037921881,39.09745923,58.9495639,39.02161547,0,0.037921881,60.90254077,103000000,1.952976868,33.70493558,9.266979845,7.608457815,65.08767982,3213.12144,3054.611,38.65429234,7902.385,4290.39,54.29234339,3.629405756,0.185936198,403.37,5.104408353,11.33501259,25.8186398,13.85390428,4.282115869,44.58438287,35.00742813,0.657983625,700357,1476965
